measured_on,ac_current__319,ac_current__669,ac_power__315,ac_power__665,ac_voltage__318,ac_voltage__668,ambient_temp__320,ambient_temp__670,das_temp__325,dc_pos_current__317,dc_pos_current__667,dc_pos_voltage__316,dc_pos_voltage__666,dc_power__314,dc_power__664,inverter_temp__673,module_temp_1__321,module_temp_1__671,module_temp_2__672,poa_irradiance__663,system_id
2010-04-27 10:41:00,7.486,,845.2849999999999,,123.135,,14.024,,218.63,3.443,,262.314,,903.2,,,41.314,,,,4
2010-04-27 10:42:00,7.490999999999999,,848.3569999999999,,123.241,,13.915,,224.512,3.447,,262.2,,903.774,,,42.169,,,,4
2010-04-27 10:43:00,7.556,,856.34,,123.304,,14.385,,242.949,3.596,,254.61,,915.514,,,43.668,,,,4
2010-04-27 10:44:00,7.639,,872.1409999999998,,123.241,,14.582,,226.21,3.727,,249.104,,928.458,,,42.936,,,,4
2010-04-27 10:45:00,7.654,,875.339,,123.203,,14.536,,231.334,3.682,,253.042,,931.702,,,42.874,,,,4
2010-04-27 10:46:00,7.631999999999999,,869.4539999999998,,123.191,,14.515,,241.852,3.672,,252.196,,925.92,,,42.903,,,,4
2010-04-27 10:47:00,7.505,,849.023,,123.157,,14.587,,244.885,3.541,,255.618,,905.078,,,42.995,,,,4
2010-04-27 10:48:00,7.514,,851.633,,123.128,,14.817,,258.466,3.507,,259.094,,908.732,,,43.461,,,,4
2010-04-27 10:49:00,7.503999999999999,,847.818,,123.04,,14.638,,218.132,3.513,,257.672,,905.288,,,43.945,,,,4
2010-04-27 10:50:00,7.521,,854.485,,123.016,,14.604,,216.924,3.602,,252.632,,909.994,,,43.385,,,,4
2010-04-27 10:51:00,7.601,,866.024,,123.091,,14.614,,226.797,3.684,,250.262,,922.02,,,43.336,,,,4
2010-04-27 10:52:00,7.599,,868.936,,123.172,,14.648,,227.414,3.711,,249.056,,924.226,,,42.467,,,,4
2010-04-27 10:53:00,7.447,,839.9779999999998,,123.052,,14.68,,236.798,3.634,,246.836,,897.004,,,42.387,,,,4
2010-04-27 10:54:00,7.476,,848.032,,123.004,,14.74,,230.544,3.577,,252.634,,903.66,,,42.881,,,,4
2010-04-27 10:55:00,7.644999999999999,,871.645,,123.082,,14.821,,233.835,3.63,,256.752,,931.93,,,43.467,,,,4
2010-04-27 10:56:00,7.726,,881.301,,123.09,,14.87,,238.955,3.685,,256.158,,943.98,,,44.667,,,,4
2010-04-27 10:57:00,7.774,,892.147,,123.063,,15.009,,224.837,3.753,,253.0,,949.554,,,45.321,,,,4
2010-04-27 10:58:00,7.775,,888.75,,123.031,,15.047,,231.509,3.766,,252.656,,951.508,,,45.211,,,,4
2010-04-27 10:59:00,7.771,,893.892,,123.0,,15.097,,220.93,3.838,,247.918,,951.362,,,44.586,,,,4
2010-04-27 11:00:00,7.745,,888.4579999999999,,122.957,,15.219,,229.459,3.811,,248.302,,946.362,,,43.799,,,,4
2010-04-27 11:01:00,7.591,,866.657,,122.896,,15.224,,225.999,3.655,,251.862,,920.45,,,43.544,,,,4
2010-04-27 11:02:00,7.468,,844.0299999999999,,122.844,,14.906,,217.262,3.614,,248.44,,897.582,,,43.024,,,,4
2010-04-27 11:03:00,7.488,,847.4539999999998,,122.834,,14.9,,205.504,3.699,,243.974,,902.618,,,43.66,,,,4
2010-04-27 11:04:00,7.808,,892.852,,123.001,,15.195,,218.359,3.9,,244.412,,953.004,,,44.077,,,,4
2010-04-27 11:05:00,7.883,,908.052,,123.041,,15.323,,223.375,3.852,,251.854,,969.942,,,43.854,,,,4
2010-04-27 11:06:00,7.913,,907.964,,122.947,,15.216,,221.011,3.846,,252.566,,971.184,,,43.285,,,,4
2010-04-27 11:07:00,7.905,,906.301,,122.942,,15.059,,233.467,3.863,,250.674,,968.148,,,43.939,,,,4
2010-04-27 11:08:00,7.864,,904.6060000000001,,122.917,,15.269,,220.284,3.827,,251.776,,963.592,,,44.415,,,,4
2010-04-27 11:09:00,7.910999999999999,,913.156,,122.879,,15.477,,220.13,3.812,,255.056,,972.3,,,44.433,,,,4
2010-04-27 11:10:00,7.881,,907.524,,122.985,,15.168,,231.025,3.862,,250.17,,965.988,,,45.195,,,,4
2010-04-27 11:11:00,7.723,,883.669,,122.944,,15.274,,228.453,3.76,,250.488,,941.79,,,46.251,,,,4
2010-04-27 11:12:00,7.891,,907.722,,122.95,,15.334,,228.808,3.827,,253.282,,969.228,,,46.947,,,,4
2010-04-27 11:13:00,7.822,,897.7899999999998,,122.937,,15.51,,234.926,3.751,,255.362,,957.804,,,47.106,,,,4
2010-04-27 11:14:00,7.974999999999999,,923.109,,122.909,,15.34,,223.257,3.905,,251.584,,982.418,,,46.577,,,,4
2010-04-27 11:15:00,7.748,,891.822,,122.888,,15.339,,218.528,3.788,,249.914,,946.786,,,46.739,,,,4
2010-04-27 11:16:00,7.524,,854.408,,122.798,,15.439,,235.801,3.623,,250.878,,908.778,,,47.654,,,,4
2010-04-27 11:17:00,7.255,,810.464,,122.68,,15.478,,234.308,3.484,,247.61,,862.878,,,48.543,,,,4
2010-04-27 11:18:00,7.14,,791.3819999999998,,122.776,,15.517,,213.694,3.392,,248.928,,844.446,,,49.197,,,,4
2010-04-27 11:19:00,6.902,,757.1219999999998,,122.648,,15.859,,221.463,3.186,,251.904,,802.642,,,48.671,,,,4
2010-04-27 11:20:00,7.061,,780.437,,122.673,,15.861,,227.396,3.299,,251.722,,830.508,,,47.399,,,,4
2010-04-27 11:21:00,7.22,,802.657,,122.73,,15.735,,210.806,3.393,,253.276,,859.356,,,47.261,,,,4
2010-04-27 11:22:00,7.394999999999999,,831.158,,122.764,,15.636,,232.105,3.561,,249.188,,887.058,,,47.586,,,,4
2010-04-27 11:23:00,7.388,,831.0589999999999,,122.775,,15.809,,250.483,3.546,,249.854,,885.88,,,47.76,,,,4
2010-04-27 11:24:00,7.274,,811.119,,122.69,,15.656,,244.466,3.541,,244.17,,864.496,,,46.853,,,,4
2010-04-27 11:25:00,7.087,,780.817,,122.68,,15.407,,235.893,3.456,,240.348,,830.446,,,47.203,,,,4
2010-04-27 11:26:00,7.47,,841.0789999999998,,122.759,,15.685,,242.205,3.689,,243.14,,896.97,,,47.192,,,,4
2010-04-27 11:27:00,7.67,,874.513,,122.772,,15.998,,246.214,3.757,,248.59,,933.954,,,47.992,,,,4
2010-04-27 11:28:00,7.961,,917.615,,122.846,,16.241,,224.987,3.911,,250.686,,980.472,,,48.969,,,,4
2010-04-27 11:29:00,7.857,,905.217,,123.662,,16.355,,229.379,3.77,,257.002,,968.838,,,48.372,,,,4
2010-04-27 11:30:00,7.974999999999999,,926.726,,123.691,,16.142,,250.222,3.836,,257.098,,985.95,,,48.548,,,,4
2010-04-27 11:31:00,8.038999999999998,,931.863,,123.791,,15.683,,256.309,3.967,,251.338,,996.96,,,49.132,,,,4
2010-04-27 11:32:00,8.015,,934.896,,123.83,,15.886,,249.664,4.042,,245.958,,994.076,,,50.057,,,,4
2010-04-27 11:33:00,7.847,,906.907,,123.715,,16.134,,262.431,3.968,,243.166,,964.8320000000001,,,49.44,,,,4
2010-04-27 11:34:00,7.352,,823.352,,123.445,,15.71,,239.595,3.61,,242.882,,876.8619999999999,,,47.219,,,,4
2010-04-27 11:35:00,7.054,,773.721,,123.354,,15.892,,223.056,3.374,,244.704,,825.668,,,46.38,,,,4
2010-04-27 11:36:00,7.058,,777.129,,123.354,,16.243,,232.677,3.402,,242.68,,825.2659999999998,,,46.011,,,,4
2010-04-27 11:37:00,7.575999999999999,,862.1699999999998,,123.476,,16.456,,248.872,3.895,,235.368,,916.17,,,47.571,,,,4
2010-04-27 11:38:00,7.804999999999999,,896.089,,123.557,,16.74,,235.084,3.99,,239.156,,954.074,,,49.097,,,,4
2010-04-27 11:39:00,7.832,,901.352,,123.634,,16.86,,219.154,3.857,,249.09,,960.554,,,50.088,,,,4
2010-04-27 11:40:00,7.777999999999999,,897.14,,123.581,,16.855,,239.386,3.81,,250.47,,954.234,,,50.983,,,,4
2010-04-27 11:41:00,7.745,,892.565,,123.534,,16.584,,236.259,3.818,,248.308,,948.028,,,52.075,,,,4
2010-04-27 11:42:00,7.718,,885.711,,123.5,,16.912,,242.748,3.812,,247.354,,942.836,,,51.233,,,,4
2010-04-27 11:43:00,7.7,,881.83,,123.483,,16.888,,233.673,3.748,,250.812,,940.08,,,49.688,,,,4
2010-04-27 11:44:00,7.684,,880.25,,123.494,,16.907,,245.825,3.755,,249.794,,937.878,,,48.208,,,,4
2010-04-27 11:45:00,7.708999999999999,,885.662,,123.447,,16.648,,235.269,3.688,,255.122,,940.906,,,47.022,,,,4
2010-04-27 11:46:00,7.694,,883.861,,123.45,,16.443,,231.552,3.695,,254.628,,940.892,,,46.628,,,,4
2010-04-27 11:47:00,7.699,,881.081,,123.462,,16.243,,214.167,3.685,,255.378,,940.968,,,46.648,,,,4
2010-04-27 11:48:00,7.687,,881.087,,123.484,,16.18,,212.281,3.679,,254.85,,937.502,,,47.948,,,,4
2010-04-27 11:49:00,7.676,,878.73,,123.388,,16.543,,207.452,3.734,,250.9,,936.814,,,48.718,,,,4
2010-04-27 11:50:00,7.686,,881.125,,123.463,,16.633,,219.173,3.742,,250.822,,938.506,,,49.216,,,,4
2010-04-27 11:51:00,7.647,,873.9629999999999,,123.445,,16.626,,231.502,3.693,,252.646,,932.978,,,47.894,,,,4
2010-04-27 11:52:00,7.655,,877.916,,123.499,,16.419,,235.164,3.651,,255.792,,933.84,,,47.958,,,,4
2010-04-27 11:53:00,7.681,,880.938,,123.475,,16.439,,229.0,3.675,,255.038,,937.066,,,48.643,,,,4
2010-04-27 11:54:00,7.689,,880.355,,123.518,,16.821,,215.333,3.771,,249.284,,940.03,,,48.166,,,,4
2010-04-27 11:55:00,7.663999999999999,,877.6839999999999,,123.579,,16.989,,200.371,3.787,,246.976,,935.166,,,47.406,,,,4
2010-04-27 11:56:00,7.753999999999999,,892.02,,123.513,,17.09,,202.588,3.734,,255.104,,952.376,,,46.248,,,,4
2010-04-27 11:57:00,7.788,,898.743,,123.494,,17.188,,203.101,3.801,,252.06,,957.952,,,46.435,,,,4
2010-04-27 11:58:00,7.780999999999999,,897.0359999999998,,123.445,,16.722,,206.847,3.74,,255.272,,954.636,,,46.87,,,,4
2010-04-27 11:59:00,7.75,,888.932,,123.472,,17.108,,200.618,3.753,,253.216,,950.3,,,47.85,,,,4
2010-04-27 12:00:00,7.777999999999999,,896.056,,123.415,,17.488,,217.67,3.812,,250.314,,954.22,,,48.369,,,,4
2010-04-27 12:01:00,7.769,,894.013,,123.35,,17.867,,212.876,3.814,,250.074,,953.656,,,48.633,,,,4
2010-04-27 12:02:00,7.755,,890.0879999999999,,123.405,,17.855,,206.523,3.78,,251.562,,950.942,,,47.843,,,,4
2010-04-27 12:03:00,7.737,,888.904,,123.48,,17.767,,200.06,3.84,,246.778,,947.672,,,47.127,,,,4
2010-04-27 12:04:00,7.740999999999999,,889.961,,123.371,,17.441,,201.238,3.84,,247.076,,948.788,,,46.781,,,,4
2010-04-27 12:05:00,7.768,,893.98,,123.342,,17.381,,196.52,3.812,,249.92,,952.6160000000002,,,46.633,,,,4
2010-04-27 12:06:00,7.774,,891.9819999999999,,123.376,,17.689,,198.036,3.793,,251.482,,953.906,,,46.099,,,,4
2010-04-27 12:07:00,7.777999999999999,,895.384,,123.354,,17.52,,201.361,3.771,,253.586,,956.246,,,45.714,,,,4
2010-04-27 12:08:00,7.76,,893.066,,123.404,,17.66,,202.227,3.796,,250.708,,951.668,,,46.123,,,,4
2010-04-27 12:09:00,7.748,,894.118,,123.363,,18.049,,197.232,3.798,,250.056,,949.748,,,46.658,,,,4
2010-04-27 12:10:00,7.753999999999999,,889.317,,123.402,,18.263,,206.172,3.741,,253.956,,949.946,,,47.757,,,,4
2010-04-27 12:11:00,7.732,,886.625,,123.332,,18.18,,203.288,3.756,,252.262,,947.564,,,48.537,,,,4
2010-04-27 12:12:00,7.731,,887.902,,123.33,,18.351,,196.776,3.753,,252.06,,946.104,,,48.357,,,,4
2010-04-27 12:13:00,7.718,,888.772,,123.418,,18.297,,192.293,3.714,,254.52,,945.096,,,47.342,,,,4
2010-04-27 12:14:00,7.707,,885.7659999999998,,123.537,,18.169,,198.152,3.74,,252.266,,943.436,,,46.891,,,,4
2010-04-27 12:15:00,7.716999999999999,,886.625,,123.592,,18.123,,205.083,3.761,,251.442,,945.566,,,46.045,,,,4
2010-04-27 12:16:00,7.723,,886.581,,123.558,,17.8,,186.899,3.768,,250.912,,945.518,,,46.019,,,,4
2010-04-27 12:17:00,7.711999999999998,,887.275,,123.488,,17.9,,189.854,3.756,,251.862,,945.9140000000002,,,45.89,,,,4
2010-04-27 12:18:00,7.729,,887.236,,123.413,,17.691,,215.697,3.715,,255.32,,948.38,,,45.509,,,,4
2010-04-27 12:19:00,7.732999999999999,,886.0359999999998,,123.408,,17.957,,225.423,3.683,,257.536,,948.508,,,45.896,,,,4
2010-04-27 12:20:00,7.737,,889.6749999999998,,123.262,,17.904,,234.369,3.683,,257.266,,947.46,,,45.839,,,,4
2010-04-27 12:21:00,7.724999999999999,,889.1359999999999,,123.373,,17.838,,231.57,3.715,,254.4,,945.0580000000001,,,46.144,,,,4
2010-04-27 12:22:00,7.705,,882.722,,123.393,,17.921,,227.175,3.659,,257.714,,942.942,,,46.26,,,,4
2010-04-27 12:23:00,7.687999999999999,,880.977,,123.328,,18.051,,220.831,3.732,,251.586,,938.88,,,46.873,,,,4
2010-04-27 12:24:00,7.679,,878.808,,123.258,,18.286,,234.477,3.693,,253.962,,937.87,,,47.768,,,,4
2010-04-27 12:25:00,7.659,,876.044,,123.286,,18.303,,223.156,3.748,,249.012,,933.384,,,48.334,,,,4
2010-04-27 12:26:00,7.649,,875.928,,123.345,,18.413,,234.568,3.739,,249.66,,933.434,,,48.366,,,,4
2010-04-27 12:27:00,7.642,,876.9249999999998,,123.286,,18.475,,246.066,3.723,,250.518,,932.686,,,49.033,,,,4
2010-04-27 12:28:00,7.62,,870.07,,123.152,,18.633,,252.888,3.659,,253.852,,928.804,,,50.077,,,,4
2010-04-27 12:29:00,7.622,,871.4629999999999,,123.193,,18.772,,248.269,3.668,,253.166,,928.652,,,49.821,,,,4
2010-04-27 12:30:00,7.627,,871.265,,123.25,,18.903,,236.775,3.645,,255.096,,929.822,,,48.871,,,,4
2010-04-27 12:31:00,7.626,,868.969,,123.241,,18.533,,236.718,3.626,,255.892,,927.8,,,49.023,,,,4
2010-04-27 12:32:00,7.609,,868.8479999999998,,123.324,,18.578,,236.816,3.637,,254.976,,927.348,,,49.241,,,,4
2010-04-27 12:33:00,7.635,,871.777,,123.417,,18.51,,225.455,3.693,,252.028,,930.746,,,48.413,,,,4
2010-04-27 12:34:00,7.625,,871.8099999999998,,123.315,,18.351,,221.474,3.712,,250.124,,928.422,,,48.555,,,,4
2010-04-27 12:35:00,7.623999999999999,,870.8139999999999,,123.305,,18.263,,230.079,3.674,,252.362,,927.13,,,48.728,,,,4
2010-04-27 12:36:00,7.614,,867.4109999999998,,123.377,,18.219,,234.21,3.639,,254.832,,927.222,,,48.598,,,,4
2010-04-27 12:37:00,7.609,,868.0,,123.368,,18.575,,224.049,3.613,,256.116,,925.32,,,48.357,,,,4
2010-04-27 12:38:00,7.611,,868.716,,123.381,,18.814,,237.221,3.649,,254.016,,926.73,,,47.771,,,,4
2010-04-27 12:39:00,7.625,,869.443,,123.348,,18.572,,221.958,3.68,,251.956,,927.158,,,47.589,,,,4
2010-04-27 12:40:00,7.583,,866.063,,123.354,,18.311,,230.257,3.725,,247.66,,922.61,,,47.535,,,,4
2010-04-27 12:41:00,7.594,,866.547,,123.323,,18.386,,228.0,3.686,,250.284,,922.43,,,48.673,,,,4
2010-04-27 12:42:00,7.578999999999998,,863.123,,123.248,,18.804,,224.35,3.66,,251.394,,920.136,,,49.527,,,,4
2010-04-27 12:43:00,7.575,,864.477,,123.18,,19.18,,204.386,3.615,,254.846,,921.166,,,48.684,,,,4
2010-04-27 12:44:00,7.59,,862.335,,123.248,,18.97,,215.824,3.66,,251.908,,922.0,,,48.093,,,,4
2010-04-27 12:45:00,7.578,,864.07,,123.265,,18.889,,215.231,3.692,,249.096,,919.726,,,47.324,,,,4
2010-04-27 12:46:00,7.573,,860.398,,123.189,,18.779,,217.372,3.694,,248.682,,918.674,,,46.614,,,,4
2010-04-27 12:47:00,7.591999999999999,,864.455,,123.076,,19.033,,229.52,3.704,,248.772,,921.396,,,46.77,,,,4
2010-04-27 12:48:00,7.597,,869.729,,123.096,,18.924,,237.582,3.668,,251.92,,923.906,,,46.984,,,,4
2010-04-27 12:49:00,7.598,,864.4829999999998,,123.154,,18.648,,231.709,3.636,,253.75,,922.728,,,47.223,,,,4
2010-04-27 12:50:00,7.577,,858.339,,123.127,,18.734,,228.492,3.588,,256.014,,918.634,,,47.71,,,,4
2010-04-27 12:51:00,7.527999999999999,,854.254,,123.138,,19.246,,244.037,3.585,,254.55,,912.622,,,48.154,,,,4
2010-04-27 12:52:00,7.522,,855.278,,123.132,,19.203,,227.405,3.631,,251.2,,912.074,,,48.124,,,,4
2010-04-27 12:53:00,7.546999999999999,,857.177,,123.14,,19.332,,208.806,3.67,,249.368,,915.1060000000001,,,47.638,,,,4
2010-04-27 12:54:00,7.535999999999999,,854.903,,123.289,,19.232,,208.461,3.652,,250.202,,913.576,,,47.22,,,,4
2010-04-27 12:55:00,7.551,,856.5599999999998,,123.145,,18.861,,229.705,3.597,,254.466,,915.268,,,47.429,,,,4
2010-04-27 12:56:00,7.51,,853.0639999999999,,123.083,,19.011,,217.75,3.589,,253.274,,909.0100000000001,,,48.37,,,,4
2010-04-27 12:57:00,7.498999999999999,,850.7029999999999,,123.097,,19.288,,218.546,3.563,,254.424,,906.468,,,49.052,,,,4
2010-04-27 12:58:00,7.471,,847.9,,123.049,,19.513,,216.201,3.558,,254.004,,903.576,,,50.081,,,,4
2010-04-27 12:59:00,7.461,,845.5499999999998,,123.127,,19.755,,210.71,3.535,,255.204,,902.05,,,49.761,,,,4
2010-04-27 13:00:00,7.466,,849.409,,123.326,,19.175,,224.227,3.54,,255.08,,902.91,,,49.138,,,,4
2010-04-27 13:01:00,7.486,,848.148,,123.264,,19.537,,227.958,3.583,,252.266,,903.822,,,49.992,,,,4
2010-04-27 13:02:00,7.463,,846.601,,123.328,,19.673,,218.713,3.598,,250.5,,901.22,,,50.223,,,,4
2010-04-27 13:03:00,7.47,,848.633,,123.224,,19.347,,221.05,3.564,,253.544,,903.524,,,50.812,,,,4
2010-04-27 13:04:00,7.456,,845.1369999999998,,123.247,,19.266,,211.349,3.546,,253.564,,899.2,,,52.014,,,,4
2010-04-27 13:05:00,7.436,,841.8719999999998,,123.329,,19.22,,215.023,3.54,,253.616,,897.77,,,52.514,,,,4
2010-04-27 13:06:00,7.428,,837.071,,123.211,,19.15,,204.603,3.558,,251.694,,895.542,,,52.541,,,,4
2010-04-27 13:07:00,7.397,,832.326,,123.111,,19.24,,199.965,3.642,,244.518,,890.57,,,52.97,,,,4
2010-04-27 13:08:00,7.405999999999999,,837.071,,123.118,,19.469,,202.147,3.587,,248.596,,891.572,,,53.574,,,,4
2010-04-27 13:09:00,7.397,,835.205,,123.051,,19.712,,214.393,3.612,,246.496,,890.296,,,52.373,,,,4
2010-04-27 13:10:00,7.429,,839.389,,123.147,,19.575,,217.346,3.597,,248.972,,895.4819999999999,,,50.326,,,,4
2010-04-27 13:11:00,7.436,,841.481,,123.201,,19.571,,215.511,3.614,,247.79,,895.4099999999999,,,49.607,,,,4
2010-04-27 13:12:00,7.447,,843.402,,123.159,,19.342,,213.946,3.605,,249.114,,898.01,,,48.902,,,,4
2010-04-27 13:13:00,7.456,,842.3669999999998,,123.047,,19.547,,214.997,3.568,,252.356,,900.284,,,49.541,,,,4
2010-04-27 13:14:00,7.372,,833.988,,123.111,,19.59,,213.35,3.584,,247.256,,886.0739999999998,,,48.191,,,,4
2010-04-27 13:15:00,7.299,,823.671,,123.122,,19.49,,208.93,3.499,,249.668,,873.582,,,48.049,,,,4
2010-04-27 13:16:00,7.248999999999999,,815.4679999999998,,123.079,,19.734,,210.939,3.542,,244.538,,866.028,,,47.263,,,,4
2010-04-27 13:17:00,7.421,,841.442,,123.207,,19.789,,213.491,3.568,,250.846,,894.9779999999998,,,46.694,,,,4
2010-04-27 13:18:00,7.188,,803.097,,123.107,,19.953,,210.648,3.398,,251.214,,853.678,,,46.532,,,,4
2010-04-27 13:19:00,6.577,,700.697,,122.9,,19.746,,200.369,3.013,,247.814,,746.5639999999999,,,45.888,,,,4
2010-04-27 13:20:00,6.858,,746.59,,123.015,,19.559,,203.73,3.2,,248.524,,795.2,,,46.127,,,,4
2010-04-27 13:21:00,6.972,,766.6079999999998,,123.097,,19.47,,200.134,3.288,,248.242,,816.172,,,46.17,,,,4
2010-04-27 13:22:00,7.025,,775.9009999999998,,123.091,,19.239,,197.64,3.264,,252.788,,825.238,,,45.674,,,,4
2010-04-27 13:23:00,6.777,,736.416,,123.042,,19.281,,205.477,3.057,,256.018,,782.634,,,46.293,,,,4
2010-04-27 13:24:00,6.511,,690.386,,122.973,,19.384,,211.122,2.856,,256.906,,733.5599999999998,,,46.481,,,,4
2010-04-27 13:25:00,6.144,,625.428,,122.709,,19.508,,206.188,2.581,,257.906,,665.464,,,46.87,,,,4
2010-04-27 13:26:00,6.067,,609.991,,122.678,,19.77,,201.401,2.48,,261.948,,649.686,,,45.463,,,,4
2010-04-27 13:27:00,6.092,,615.771,,122.724,,19.917,,188.657,2.488,,263.12,,654.702,,,44.413,,,,4
2010-04-27 13:28:00,6.062,,607.524,,122.663,,19.794,,201.981,2.445,,265.286,,648.416,,,43.452,,,,4
2010-04-27 13:29:00,5.995,,595.258,,122.664,,19.826,,193.41,2.436,,261.246,,636.318,,,43.422,,,,4
2010-04-27 13:30:00,6.615,,706.395,,122.842,,19.268,,193.099,2.914,,258.376,,753.0739999999998,,,44.0,,,,4
2010-04-27 13:31:00,7.216,,801.688,,123.127,,19.51,,195.344,3.246,,262.716,,853.1359999999999,,,45.838,,,,4
2010-04-27 13:32:00,7.445999999999999,,841.899,,123.152,,19.816,,195.832,3.362,,266.802,,896.9819999999999,,,46.597,,,,4
2010-04-27 13:33:00,7.444,,845.456,,123.138,,19.732,,207.624,3.433,,261.832,,898.764,,,47.114,,,,4
2010-04-27 13:34:00,7.386,,834.621,,123.116,,19.649,,209.442,3.423,,259.53,,888.288,,,47.676,,,,4
2010-04-27 13:35:00,7.259,,813.85,,123.028,,19.822,,205.792,3.32,,260.858,,865.922,,,47.887,,,,4
2010-04-27 13:36:00,7.14,,792.125,,123.051,,19.627,,201.813,3.244,,260.828,,846.148,,,46.832,,,,4
2010-04-27 13:37:00,7.09,,787.4349999999998,,123.056,,19.639,,202.221,3.144,,266.27,,837.1699999999998,,,46.51,,,,4
2010-04-27 13:38:00,7.18,,801.154,,123.069,,19.916,,199.383,3.251,,262.648,,853.5359999999998,,,46.295,,,,4
2010-04-27 13:39:00,7.235,,807.205,,123.124,,20.065,,199.183,3.3,,261.438,,862.6079999999998,,,46.641,,,,4
2010-04-27 13:40:00,7.155,,794.933,,123.042,,20.206,,205.645,3.268,,259.614,,848.474,,,46.623,,,,4
2010-04-27 13:41:00,7.124,,791.145,,123.041,,20.427,,214.476,3.255,,258.872,,842.5539999999999,,,46.448,,,,4
2010-04-27 13:42:00,7.204,,805.707,,123.107,,20.356,,224.277,3.375,,254.106,,857.2999999999998,,,46.139,,,,4
2010-04-27 13:43:00,7.157,,796.739,,122.998,,20.118,,228.226,3.391,,250.392,,849.162,,,46.241,,,,4
2010-04-27 13:44:00,7.133,,795.5,,123.012,,20.415,,221.57,3.36,,251.674,,845.6599999999999,,,46.162,,,,4
2010-04-27 13:45:00,7.195,,801.325,,123.042,,20.275,,215.019,3.361,,254.666,,855.8819999999998,,,45.807,,,,4
2010-04-27 13:46:00,7.202,,806.417,,123.088,,20.096,,221.72,3.377,,254.268,,858.576,,,45.996,,,,4
2010-04-27 13:47:00,7.216999999999999,,806.07,,123.115,,20.301,,207.288,3.359,,256.474,,861.3719999999998,,,46.512,,,,4
2010-04-27 13:48:00,7.102,,791.927,,123.065,,20.322,,198.968,3.287,,255.578,,840.1799999999998,,,46.702,,,,4
2010-04-27 13:49:00,7.067,,781.4779999999998,,123.021,,20.046,,192.241,3.276,,254.606,,833.85,,,47.699,,,,4
2010-04-27 13:50:00,7.1,,787.418,,123.022,,20.107,,190.21,3.328,,251.73,,837.7039999999998,,,48.61,,,,4
2010-04-27 13:51:00,7.116,,790.226,,122.88,,20.695,,189.603,3.346,,251.796,,842.32,,,49.374,,,,4
2010-04-27 13:52:00,7.068,,781.307,,122.964,,20.558,,198.029,3.262,,255.338,,832.796,,,49.072,,,,4
2010-04-27 13:53:00,7.0,,771.8429999999998,,122.983,,20.948,,196.721,3.241,,253.814,,822.544,,,49.69,,,,4
2010-04-27 13:54:00,6.811,,739.307,,122.934,,20.731,,204.982,3.1,,254.496,,788.9439999999998,,,49.096,,,,4
2010-04-27 13:55:00,6.712,,725.659,,123.002,,20.612,,200.863,3.059,,252.358,,771.8339999999998,,,48.362,,,,4
2010-04-27 13:56:00,6.635,,710.271,,122.905,,20.526,,203.476,2.97,,254.474,,755.736,,,47.069,,,,4
2010-04-27 13:57:00,6.731,,727.25,,122.886,,20.076,,201.784,3.019,,255.814,,772.2,,,46.522,,,,4
2010-04-27 13:58:00,6.924,,758.9,,122.992,,20.513,,197.244,3.161,,256.0,,809.128,,,47.635,,,,4
2010-04-27 13:59:00,6.744,,728.912,,123.123,,20.746,,195.193,3.041,,255.618,,777.154,,,47.919,,,,4
2010-04-27 14:00:00,6.711,,723.9299999999998,,123.104,,20.547,,198.942,2.984,,258.23,,770.6119999999999,,,47.887,,,,4
2010-04-27 14:01:00,6.792,,735.431,,123.113,,20.673,,203.202,3.063,,256.282,,784.98,,,47.432,,,,4
