measured_on,ac_current__319,ac_current__379,ac_power__315,ac_power__375,ac_voltage__318,ac_voltage__378,ambient_temp__320,ambient_temp__380,das_battery_voltage__386,das_temp__325,das_temp__385,dc_pos_current__317,dc_pos_current__377,dc_pos_voltage__316,dc_pos_voltage__376,dc_power__314,dc_power__374,inverter_temp__384,module_temp_1__321,module_temp_1__381,module_temp_2__382,module_temp_3__383,poa_irradiance__373,power_factor__387,system_id
2010-03-03 03:14:00,2.337,,0.561,,78.933,,2.692,,,5.11,,0.006,,2.438,,0.014,,,4.003,,,,,,4
2010-03-03 03:15:00,2.973,,0.435,,87.10899999999998,,2.579,,,5.117,,0.008,,2.426,,0.02,,,3.955,,,,,,4
2010-03-03 03:16:00,3.109,,-1.762,,94.459,,2.563,,,5.106,,0.008,,2.192,,0.0179999999999999,,,3.957,,,,,,4
2010-03-03 03:17:00,4.627,,-5.027,,121.965,,2.598,,,5.115,,0.005,,2.38,,0.012,,,3.966,,,,,,4
2010-03-03 03:18:00,4.631,,-1.883,,122.145,,2.736,,,5.095,,-0.001,,2.33,,-0.006,,,4.006,,,,,,4
2010-03-03 03:19:00,2.679,,-1.949,,88.915,,3.169,,,5.094,,0.007,,2.11,,0.016,,,4.074,,,,,,4
2010-03-03 03:20:00,3.878,,-3.232,,107.602,,3.297,,,5.08,,0.004,,2.29,,0.008,,,4.071,,,,,,4
2010-03-03 03:21:00,3.883,,0.154,,109.148,,3.293,,,5.103,,0.006,,2.522,,0.014,,,4.114,,,,,,4
2010-03-03 03:22:00,3.725,,-3.953,,105.641,,3.434,,,5.104,,-0.003,,2.438,,-0.008,,,4.115,,,,,,4
2010-03-03 03:23:00,3.417,,-1.696,,101.821,,3.499,,,5.097,,0.008,,2.338,,0.02,,,4.116,,,,,,4
2010-03-03 03:24:00,4.389,,-8.765,,122.403,,3.403,,,5.117,,-0.021,,2.614,,-0.05,,,4.096,,,,,,4
2010-03-03 03:25:00,4.411,,0.099,,108.982,,3.232,,,5.125,,0.008,,2.3,,0.0179999999999999,,,4.041,,,,,,4
2010-03-03 03:26:00,4.43,,-2.726,,107.697,,3.083,,,5.112,,-0.0149999999999999,,2.47,,-0.0439999999999999,,,4.0,,,,,,4
2010-03-03 03:27:00,4.24,,-5.071,,116.185,,2.964,,,5.109,,-0.0259999999999999,,2.606,,-0.0739999999999999,,,3.987,,,,,,4
2010-03-03 03:28:00,3.551,,-4.856,,103.808,,3.2,,,5.127,,-0.065,,2.726,,-0.198,,,4.012,,,,,,4
2010-03-03 03:29:00,4.645,,0.11,,113.59,,3.363,,,5.126,,0.007,,2.678,,0.0179999999999999,,,3.998,,,,,,4
2010-03-03 03:30:00,3.619,,-1.795,,104.557,,3.249,,,5.124,,0.005,,2.498,,0.012,,,3.944,,,,,,4
2010-03-03 03:31:00,4.629,,-2.902,,119.651,,3.22,,,5.141,,-0.005,,2.45,,-0.012,,,3.965,,,,,,4
2010-03-03 03:32:00,3.41,,-1.261,,102.848,,3.176,,,5.159,,-0.014,,2.158,,-0.056,,,4.005,,,,,,4
2010-03-03 03:33:00,3.209,,-2.181,,98.468,,3.011,,,5.167,,-0.001,,2.416,,-0.004,,,3.985,,,,,,4
2010-03-03 03:34:00,3.847,,-2.269,,110.16,,2.926,,,5.161,,0.0109999999999999,,3.262,,0.034,,,3.98,,,,,,4
2010-03-03 03:35:00,4.163,,-4.047,,110.891,,2.837,,,5.191,,-0.017,,2.746,,-0.0459999999999999,,,3.929,,,,,,4
2010-03-03 03:36:00,3.103,,-2.973,,96.255,,2.768,,,5.179,,0.005,,2.944,,0.016,,,3.869,,,,,,4
2010-03-03 03:37:00,3.848,,-0.6169999999999999,,110.068,,2.756,,,5.181,,0.007,,3.052,,0.02,,,3.801,,,,,,4
2010-03-03 03:38:00,3.794,,-2.648,,105.474,,2.824,,,5.22,,0.003,,2.734,,0.01,,,3.793,,,,,,4
2010-03-03 03:39:00,3.441,,-2.081,,97.486,,2.892,,,5.215,,-0.007,,2.926,,-0.0219999999999999,,,3.775,,,,,,4
2010-03-03 03:40:00,3.834,,-3.342,,108.395,,2.892,,,5.228,,-0.003,,3.094,,-0.012,,,3.748,,,,,,4
2010-03-03 03:41:00,3.881,,-0.5889999999999999,,108.113,,2.934,,,5.225,,0.0089999999999999,,2.912,,0.0259999999999999,,,3.745,,,,,,4
2010-03-03 03:42:00,3.103,,0.082,,98.151,,2.861,,,5.249,,0.007,,3.604,,0.02,,,3.701,,,,,,4
2010-03-03 03:43:00,4.384,,-4.399,,115.673,,2.802,,,5.261,,0.005,,3.02,,0.014,,,3.792,,,,,,4
2010-03-03 03:44:00,3.807,,-1.746,,105.751,,2.9,,,5.264,,0.007,,3.1,,0.02,,,3.795,,,,,,4
2010-03-03 03:45:00,3.608,,-0.017,,97.737,,2.908,,,5.283,,0.006,,2.762,,0.0179999999999999,,,3.814,,,,,,4
2010-03-03 03:46:00,2.729,,-1.195,,91.082,,3.057,,,5.281,,0.008,,2.992,,0.024,,,3.854,,,,,,4
2010-03-03 03:47:00,3.879,,-1.525,,110.726,,3.124,,,5.272,,0.007,,2.956,,0.02,,,3.865,,,,,,4
2010-03-03 03:48:00,4.223,,-5.682,,116.839,,3.136,,,5.255,,-0.014,,3.118,,-0.028,,,3.816,,,,,,4
2010-03-03 03:49:00,3.331,,-0.969,,95.994,,3.4,,,5.235,,-0.005,,5.854,,-0.01,,,3.799,,,,,,4
2010-03-03 03:50:00,3.871,,-0.661,,109.94,,3.572,,,5.255,,0.0089999999999999,,2.93,,0.0259999999999999,,,3.758,,,,,,4
2010-03-03 03:51:00,4.268,,0.121,,115.828,,3.559,,,5.261,,0.007,,2.764,,0.02,,,3.663,,,,,,4
2010-03-03 03:52:00,2.902,,-0.452,,94.073,,3.375,,,5.269,,-0.001,,2.938,,-0.01,,,3.539,,,,,,4
2010-03-03 03:53:00,3.062,,-5.297,,96.96,,3.203,,,5.264,,0.003,,2.962,,0.01,,,3.417,,,,,,4
2010-03-03 03:54:00,4.163,,-5.473,,112.659,,3.013,,,5.247,,0.002,,2.98,,0.006,,,3.378,,,,,,4
2010-03-03 03:55:00,4.524,,-2.918,,121.58,,2.87,,,5.236,,-0.0129999999999999,,2.876,,-0.0459999999999999,,,3.362,,,,,,4
2010-03-03 03:56:00,4.137,,-4.036,,105.007,,2.778,,,5.238,,-0.012,,3.268,,-0.042,,,3.413,,,,,,4
2010-03-03 03:57:00,4.231,,-1.558,,112.539,,2.764,,,5.261,,0.0089999999999999,,3.172,,0.034,,,3.491,,,,,,4
